name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-05-25 03:00:00,68135,4512,63617
Guangdong,Mainland China,2020-05-25 03:00:00,1592,8,1581
Henan,Mainland China,2020-05-25 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-05-25 03:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-05-25 03:00:00,1065,4,1030
Hunan,Mainland China,2020-05-25 03:00:00,1019,4,1015
Anhui,Mainland China,2020-05-25 03:00:00,991,6,985
Jiangxi,Mainland China,2020-05-25 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-05-25 03:00:00,945,13,932
Shandong,Mainland China,2020-05-25 03:00:00,788,7,780
Jiangsu,Mainland China,2020-05-25 03:00:00,653,0,653
Chongqing,Mainland China,2020-05-25 03:00:00,579,6,573
Beijing,Mainland China,2020-05-25 03:00:00,593,9,581
Shanghai,Mainland China,2020-05-25 03:00:00,668,7,648
Sichuan,Mainland China,2020-05-25 03:00:00,564,3,558
Taiwan,Taiwan,2020-05-25 03:00:00,441,7,414
Fujian,Mainland China,2020-05-25 03:00:00,356,1,355
Hebei,Mainland China,2020-05-25 03:00:00,328,6,322
Shaanxi,Mainland China,2020-05-25 03:00:00,308,3,305
Guangxi,Mainland China,2020-05-25 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-05-25 03:00:00,227,1,201
Shanxi,Mainland China,2020-05-25 03:00:00,198,0,198
Tianjin,Mainland China,2020-05-25 03:00:00,192,3,188
Yunnan,Mainland China,2020-05-25 03:00:00,185,2,183
Hainan,Mainland China,2020-05-25 03:00:00,169,6,162
Guizhou,Mainland China,2020-05-25 03:00:00,147,2,145
Liaoning,Mainland China,2020-05-25 03:00:00,149,2,145
Gansu,Mainland China,2020-05-25 03:00:00,139,2,137
Jilin,Mainland China,2020-05-25 03:00:00,155,2,128
Xinjiang Uygur,Mainland China,2020-05-25 03:00:00,76,3,73
Ningxia,Mainland China,2020-05-25 03:00:00,75,0,75
Macau,Macau,2020-05-25 03:00:00,45,0,45
Qinghai,Mainland China,2020-05-25 03:00:00,18,0,18
Xizang,Mainland China,2020-05-25 03:00:00,1,0,1
Comoros,Comoros,2020-05-25 03:00:00,87,1,21
Tajikistan,Tajikistan,2020-05-25 03:00:00,2929,46,1301
Yemen,Yemen,2020-05-25 03:00:00,222,42,10
Sao Tome and Principe,Sao Tome and Principe,2020-05-25 03:00:00,251,8,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-25 03:00:00,1,0,1
South Sudan,South Sudan,2020-05-25 03:00:00,655,8,6
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-05-25 03:00:00,83,4,33
Burundi,Burundi,2020-05-25 03:00:00,42,1,20
Sierra Leone,Sierra Leone,2020-05-25 03:00:00,707,40,241
Botswana,Botswana,2020-05-25 03:00:00,35,1,19
Anguilla,Anguilla,2020-05-25 03:00:00,3,0,3
Saint Barthelemy,Saint Barthelemy,2020-05-25 03:00:00,6,0,6
Bermuda,Bermuda,2020-05-25 03:00:00,133,9,81
Faroe Islands,Faroe Islands,2020-05-25 03:00:00,187,0,187
Gibraltar,Gibraltar,2020-05-25 03:00:00,154,0,147
Isle of Man,Isle of Man,2020-05-25 03:00:00,336,24,303
Saint Martin,Saint Martin,2020-05-25 03:00:00,40,3,33
Montserrat,Montserrat,2020-05-25 03:00:00,11,1,10
Mayotte,Mayotte,2020-05-25 03:00:00,1587,20,894
New Caledonia,New Caledonia,2020-05-25 03:00:00,18,0,18
