name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-06-05 18:00:00,68135,4512,63623
Guangdong,Mainland China,2020-06-05 18:00:00,1598,8,1584
Henan,Mainland China,2020-06-05 18:00:00,1276,22,1254
Zhejiang,Mainland China,2020-06-05 18:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-06-05 18:00:00,1102,4,1045
Hunan,Mainland China,2020-06-05 18:00:00,1019,4,1015
Anhui,Mainland China,2020-06-05 18:00:00,991,6,985
Jiangxi,Mainland China,2020-06-03 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-06-05 18:00:00,947,13,934
Shandong,Mainland China,2020-06-05 18:00:00,792,7,780
Jiangsu,Mainland China,2020-06-05 18:00:00,653,0,653
Chongqing,Mainland China,2020-06-05 18:00:00,579,6,573
Beijing,Mainland China,2020-06-05 18:00:00,594,9,583
Shanghai,Mainland China,2020-06-05 18:00:00,677,7,663
Sichuan,Mainland China,2020-06-05 18:00:00,578,3,558
Taiwan,Taiwan,2020-06-05 18:00:00,443,7,429
Fujian,Mainland China,2020-06-05 18:00:00,358,1,356
Hebei,Mainland China,2020-06-05 18:00:00,328,6,322
Shaanxi,Mainland China,2020-06-05 18:00:00,309,3,305
Guangxi,Mainland China,2020-06-05 18:00:00,254,2,252
Nei Mongol,Mainland China,2020-06-05 18:00:00,235,1,213
Shanxi,Mainland China,2020-06-05 18:00:00,198,0,198
Tianjin,Mainland China,2020-06-05 18:00:00,192,3,189
Yunnan,Mainland China,2020-06-05 18:00:00,185,2,183
Hainan,Mainland China,2020-06-05 18:00:00,169,6,163
Guizhou,Mainland China,2020-06-05 18:00:00,147,2,145
Liaoning,Mainland China,2020-06-05 18:00:00,149,2,147
Gansu,Mainland China,2020-06-05 18:00:00,139,2,137
Jilin,Mainland China,2020-06-05 18:00:00,155,2,150
Xinjiang Uygur,Mainland China,2020-06-05 18:00:00,76,3,73
Ningxia,Mainland China,2020-06-05 18:00:00,75,0,75
Macau,Macau,2020-06-05 18:00:00,45,0,45
Qinghai,Mainland China,2020-06-05 18:00:00,18,0,18
Xizang,Mainland China,2020-06-05 18:00:00,1,0,1
Comoros,Comoros,2020-06-05 18:00:00,132,2,55
Tajikistan,Tajikistan,2020-06-05 18:00:00,4370,48,2491
Yemen,Yemen,2020-06-05 18:00:00,453,103,17
Sao Tome and Principe,Sao Tome and Principe,2020-06-05 18:00:00,485,12,68
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-06-05 18:00:00,1,0,1
South Sudan,South Sudan,2020-06-05 18:00:00,994,10,6
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-06-05 18:00:00,393,4,51
Burundi,Burundi,2020-06-05 18:00:00,63,1,33
Sierra Leone,Sierra Leone,2020-06-05 18:00:00,929,47,580
Botswana,Botswana,2020-06-05 18:00:00,40,1,23
Anguilla,Anguilla,2020-06-05 18:00:00,3,0,3
Saint Barthelemy,Saint Barthelemy,2020-06-05 18:00:00,6,0,6
Bermuda,Bermuda,2020-06-05 18:00:00,141,9,113
Faroe Islands,Faroe Islands,2020-06-05 18:00:00,187,0,187
Gibraltar,Gibraltar,2020-06-05 18:00:00,174,0,153
Isle of Man,Isle of Man,2020-06-05 18:00:00,336,24,312
Saint Martin,Saint Martin,2020-06-05 18:00:00,41,3,33
Montserrat,Montserrat,2020-06-05 18:00:00,11,1,10
Mayotte,Mayotte,2020-06-05 18:00:00,2058,25,1523
New Caledonia,New Caledonia,2020-06-05 18:00:00,20,0,18
Sint Maarten,Sint Maarten,2020-06-05 18:00:00,77,15,61
Turks and Caicos Islands,Turks and Caicos Islands,2020-06-05 18:00:00,12,1,11
Republic of the Congo,Republic of the Congo,2020-06-05 18:00:00,611,20,179
Angola,Angola,2020-06-05 18:00:00,86,4,18
Benin,Benin,2020-06-05 18:00:00,261,3,151
Bahamas,Bahamas,2020-06-05 18:00:00,102,11,55
Belize,Belize,2020-06-05 18:00:00,18,2,16
Barbados,Barbados,2020-06-05 18:00:00,92,7,81
Central African Republic,Central African Republic,2020-06-05 18:00:00,1288,4,23
Cabo Verde,Cabo Verde,2020-06-05 18:00:00,502,5,239
Djibouti,Djibouti,2020-06-05 18:00:00,4123,26,1707
Dominica,Dominica,2020-06-05 18:00:00,18,0,16
Eritrea,Eritrea,2020-06-05 18:00:00,39,0,39
Fiji,Fiji,2020-06-05 18:00:00,18,0,18
Gambia,Gambia,2020-06-05 18:00:00,26,1,20
Guinea-Bissau,Guinea-Bissau,2020-06-05 18:00:00,1339,8,53
Equatorial Guinea,Equatorial Guinea,2020-06-05 18:00:00,1306,12,200
Grenada,Grenada,2020-06-05 18:00:00,23,0,18
Haiti,Haiti,2020-06-05 18:00:00,2640,50,24
Kyrgyzstan,Kyrgyzstan,2020-06-05 18:00:00,1936,22,1340
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-06-05 18:00:00,15,0,15
Laos,Laos,2020-06-05 18:00:00,19,0,18
Liberia,Liberia,2020-06-05 18:00:00,334,30,176
Libya,Libya,2020-06-05 18:00:00,209,5,52
Madagascar,Madagascar,2020-06-05 18:00:00,975,7,201
Mali,Mali,2020-06-05 18:00:00,1485,87,816
Montenegro,Montenegro,2020-06-05 18:00:00,324,9,315
Mozambique,Mozambique,2020-06-05 18:00:00,352,2,114
Mauritius,Mauritius,2020-06-05 18:00:00,337,10,322
Niger,Niger,2020-06-05 18:00:00,963,65,860
Nicaragua,Nicaragua,2020-06-05 18:00:00,1118,46,370
Papua New Guinea,Papua New Guinea,2020-06-05 18:00:00,8,0,8
