name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-02-28 02:00:00,65914,2682,26403
Guangdong,Mainland China,2020-02-28 02:00:00,1348,7,919
Henan,Mainland China,2020-02-28 02:00:00,1272,20,1103
Zhejiang,Mainland China,2020-02-28 02:00:00,1205,1,943
Hunan,Mainland China,2020-02-28 02:00:00,1017,4,820
Anhui,Mainland China,2020-02-28 02:00:00,990,6,842
Jiangxi,Mainland China,2020-02-28 02:00:00,935,1,790
Shandong,Mainland China,2020-02-28 02:00:00,756,6,390
Jiangsu,Mainland China,2020-02-28 02:00:00,631,0,506
Chongqing,Mainland China,2020-02-28 02:00:00,576,6,401
Sichuan,Mainland China,2020-02-28 02:00:00,538,3,326
Heilongjiang,Mainland China,2020-02-28 02:00:00,480,13,280
Beijing,Mainland China,2020-02-28 02:00:00,410,7,257
Shanghai,Mainland China,2020-02-27 14:00:00,337,3,276
Hebei,Mainland China,2020-02-28 02:00:00,318,6,274
Fujian,Mainland China,2020-02-28 02:00:00,296,1,232
Guangxi,Mainland China,2020-02-28 02:00:00,252,2,166
Shaanxi,Mainland China,2020-02-28 02:00:00,245,1,197
Yunnan,Mainland China,2020-02-27 14:30:00,174,2,150
Hainan,Mainland China,2020-02-28 02:00:00,168,5,132
Guizhou,Mainland China,2020-02-27 03:00:00,146,2,112
Tianjin,Mainland China,2020-02-27 19:00:00,136,3,102
Shanxi,Mainland China,2020-02-26 21:00:00,133,0,104
Liaoning,Mainland China,2020-02-28 02:00:00,121,1,93
Jilin,Mainland China,2020-02-28 02:00:00,93,1,68
Hong Kong,Hong Kong,2020-02-28 02:00:00,93,2,26
Gansu,Mainland China,2020-02-27 14:30:00,91,2,82
Xinjiang Uygur,Mainland China,2020-02-28 02:00:00,76,3,43
Nei Mongol,Mainland China,2020-02-28 02:00:00,75,0,43
Ningxia,Mainland China,2020-02-28 02:00:00,72,0,68
Taiwan,Taiwan,2020-02-28 02:00:00,32,1,6
Qinghai,Mainland China,2020-02-21 03:00:00,18,0,18
Macau,Macau,2020-02-28 02:00:00,10,0,8
Xizang,Mainland China,2020-02-12 06:43:02,1,0,1
South Korea,South Korea,2020-02-28 02:30:00,2022,13,24
Others,Japan (Diamond Princess),2020-02-26 14:00:00,705,4,0
Japan,Japan,2020-02-28 02:00:00,214,4,22
Italy,Italy,2020-02-27 19:30:00,655,17,45
Iran,Iran,2020-02-28 02:00:00,270,26,49
Singapore,Singapore,2020-02-28 02:00:00,96,0,66
Germany,Germany,2020-02-28 02:00:00,48,0,14
Kuwait,Kuwait,2020-02-27 14:30:00,43,0,0
Thailand,Thailand,2020-02-26 14:00:00,40,0,22
France,France,2020-02-28 02:00:00,38,2,11
Bahrain,Bahrain,2020-02-26 21:00:00,33,0,0
Spain,Spain,2020-02-28 02:00:00,25,0,2
Australia,Australia,2020-02-26 01:00:00,23,0,15
Malaysia,Malaysia,2020-02-27 14:30:00,23,0,15
United Arab Emirates,United Arab Emirates,2020-02-27 19:30:00,19,0,5
Vietnam,Vietnam,2020-02-25 14:00:00,16,0,16
United Kingdom,United Kingdom,2020-02-28 02:00:00,16,0,8
Canada,Canada,2020-02-27 19:30:00,13,0,4
Switzerland,Switzerland,2020-02-28 02:30:00,8,0,0
Iraq,Iraq,2020-02-28 02:30:00,7,0,0
Sweden,Sweden,2020-02-27 21:00:00,7,0,0
Israel,Israel,2020-02-28 02:30:00,7,0,1
Oman,Oman,2020-02-27 19:30:00,6,0,0
Russia,Russia,2020-02-12 14:43:03,2,0,2
Philippines,Philippines,2020-02-12 07:43:02,3,1,1
Austria,Austria,2020-02-27 14:30:00,3,0,0
Croatia,Croatia,2020-02-26 21:00:00,3,0,0
Greece,Greece,2020-02-27 14:30:00,3,0,0
Lebanon,Lebanon,2020-02-27 19:30:00,3,0,0
India,India,2020-02-18 15:00:00,3,0,3
Finland,Finland,2020-02-26 21:00:00,2,0,1
Pakistan,Pakistan,2020-02-26 21:00:00,2,0,0
Belgium,Belgium,2020-02-18 15:00:00,1,0,1
Cambodia,Cambodia,2020-02-12 07:43:02,1,0,1
Nepal,Nepal,2020-02-12 14:43:03,1,0,1
Sri Lanka,Sri Lanka,2020-02-08 03:43:03,1,0,1
Egypt,Egypt,2020-02-14 21:00:00,1,0,0
Afghanistan,Afghanistan,2020-02-24 12:00:00,1,0,0
Algeria,Algeria,2020-02-26 00:00:00,1,0,0
Brazil,Brazil,2020-02-26 14:00:00,1,0,0
North Macedonia,North Macedonia,2020-02-26 21:00:00,1,0,0
Norway,Norway,2020-02-26 21:00,1,0,0
Romania,Romania,2020-02-26 22:00:00,1,0,0
Georgia (country),Georgia,2020-02-26 22:00:00,1,0,0
Denmark,Denmark,2020-02-27 14:30:00,1,0,0
Estonia,Estonia,2020-02-27 14:30:00,1,0,0
San Marino,San Marino,2020-02-27 21:00:00,1,0,0
Nigeria,Nigeria,2020-02-28 02:00:00,1,0,0
Netherlands,Netherlands,2020-02-28 01:00:00,1,0,0
Unknown location US,USA (all are repatriated cases),2020-02-26 20:00:00,42,0,0
California,USA,2020-02-26 20:00:00,11,0,2
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-25 21:00:00,1,0,1
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
